%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,ethVlanID,srcIP,srcIPCC,srcIPWho,srcPort,dstIP,dstIPCC,dstIPWho,dstPort,l4Proto,macPairs,srcMac_dstMac_numP,srcManuf_dstManuf,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipTOS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpTmS,tcpTmER,tcpEcI,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStates,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF
B,85,0x0000000000004001,1560541824.39,1560541824.39,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,59735,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,3.9E-05,3.9E-05,3.9E-05,3.9E-05,0,3.9E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,90,0x0000000000004000,1560541824.56168,1560541824.56168,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,59862,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,4.2E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,90,0x0000000000004001,1560541824.56173,1560541824.56173,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,59862,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,4.2E-05,4.2E-05,4.2E-05,4.2E-05,0,4.2E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,94,0x0000000000004000,1560541825.07578,1560541825.07578,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,59862,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,3.8E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,94,0x0000000000004001,1560541825.07582,1560541825.07582,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,59862,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,3.8E-05,3.8E-05,3.8E-05,3.8E-05,0,3.8E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,102,0x0000000000004000,1560541825.57483,1560541825.57483,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,59862,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,0,0x02,0x0000,1,4,0x00000016,1460,0,0,0,0,0,0,65535,0,0,0,4.7E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,102,0x0000000000004001,1560541825.57488,1560541825.57488,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,59862,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,4.7E-05,4.7E-05,4.7E-05,4.7E-05,0,4.7E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,104,0x0000000000004000,1560541825.76299,1560541825.76299,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,59989,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,4.3E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,104,0x0000000000004001,1560541825.76303,1560541825.76303,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,59989,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,4.3E-05,4.3E-05,4.3E-05,4.3E-05,0,4.3E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,110,0x0000000000004000,1560541826.2613,1560541826.2613,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,59989,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,4.5E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,110,0x0000000000004001,1560541826.26135,1560541826.26135,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,59989,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,4.5E-05,4.5E-05,4.5E-05,4.5E-05,0,4.5E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,117,0x0000000000004000,1560541826.76045,1560541826.76045,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,59989,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,0,0x02,0x0000,1,4,0x00000016,1460,0,0,0,0,0,0,65535,0,0,0,4.7E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,117,0x0000000000004001,1560541826.76049,1560541826.76049,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,59989,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,4.7E-05,4.7E-05,4.7E-05,4.7E-05,0,4.7E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,118,0x0000000000004000,1560541826.87096,1560541826.87096,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,60109,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,5.8E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,118,0x0000000000004001,1560541826.87102,1560541826.87102,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,60109,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,5.8E-05,5.8E-05,5.8E-05,5.8E-05,0,5.8E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,121,0x0000000000004000,1560541827.38439,1560541827.38439,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,60109,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,5.4E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,121,0x0000000000004001,1560541827.38444,1560541827.38444,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,60109,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,5.4E-05,5.4E-05,5.4E-05,5.4E-05,0,5.4E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,127,0x0000000000004000,1560541827.88381,1560541827.88381,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,60109,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,0,0x02,0x0000,1,4,0x00000016,1460,0,0,0,0,0,0,65535,0,0,0,5.3E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,127,0x0000000000004001,1560541827.88386,1560541827.88386,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,60109,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,5.3E-05,5.3E-05,5.3E-05,5.3E-05,0,5.3E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,130,0x0000000000004000,1560541828.02471,1560541828.02471,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,60230,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,4.2E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,130,0x0000000000004001,1560541828.02475,1560541828.02475,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,60230,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,4.2E-05,4.2E-05,4.2E-05,4.2E-05,0,4.2E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,137,0x0000000000004000,1560541828.5232,1560541828.5232,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,60230,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,5.4E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,137,0x0000000000004001,1560541828.52325,1560541828.52325,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,60230,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,5.4E-05,5.4E-05,5.4E-05,5.4E-05,0,5.4E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,139,0x0000000000004000,1560541829.03801,1560541829.03801,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,60230,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,0,0x02,0x0000,1,4,0x00000016,1460,0,0,0,0,0,0,65535,0,0,0,4.9E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,139,0x0000000000004001,1560541829.03806,1560541829.03806,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,60230,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,4.9E-05,4.9E-05,4.9E-05,4.9E-05,0,4.9E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,141,0x0000000000004000,1560541829.14865,1560541829.14865,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,60339,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,8.9E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,141,0x0000000000004001,1560541829.14874,1560541829.14874,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,60339,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,8.9E-05,8.9E-05,8.9E-05,8.9E-05,0,8.9E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,146,0x0000000000004000,1560541829.66206,1560541829.66206,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,60339,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,0.000142,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,146,0x0000000000004001,1560541829.66221,1560541829.66221,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,60339,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,0.000142,0.000142,0.000142,0.000142,0,0.000142,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,148,0x0000000000004000,1560541830.1768,1560541830.1768,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,60339,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,0,0x02,0x0000,1,4,0x00000016,1460,0,0,0,0,0,0,65535,0,0,0,6.1E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,148,0x0000000000004001,1560541830.17686,1560541830.17686,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,60339,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,6.1E-05,6.1E-05,6.1E-05,6.1E-05,0,6.1E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
A,150,0x0000000000004000,1560541830.35099,1560541830.35099,0,1,3,sll:ipv4:tcp,b8:6b:23:db:31:83,00:00:00:01:00:06,0x0800,,192.168.42.110,9,Private network,60467,192.168.42.84,9,Private network,24639,6,1,b8:6b:23:db:31:83_00:00:00:01:00:06_1,Toshiba_00:00:00,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0144,65535,0,128,128,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,0,2097152,2097152,2097152,2097152,0,0,0,0,0x02,0x0000,1,6,0x0000001e,1460,8,0,0,0,0,0,65535,0,0,0,4.7E-05,-1,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,2,2,2
B,150,0x0000000000004001,1560541830.35103,1560541830.35103,0,1,3,sll:ipv4:tcp,70:5a:0f:92:12:2d,00:04:00:01:00:06,0x0800,,192.168.42.84,9,Private network,24639,192.168.42.110,9,Private network,60467,6,1,70:5a:0f:92:12:2d_00:04:00:01:00:06_1,HewlettP_LexmarkP,24639,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0164,65535,0,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0x14,0x0004,0,0,0x00000000,0,0,0,0,0,0,4.7E-05,4.7E-05,4.7E-05,4.7E-05,0,4.7E-05,0,0x43,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,1,1,1,1
